txId,sourceId,destId,amount,type,step
TX_5e3a766132,C_4442d08c,C_187fb1e6,675.1,TRANSFER,1
TX_b43814ce3d,C_920a8ff5,C_d817ca2d,3829.93,CASH_IN,17
TX_96d2afa0f6,C_4442d08c,C_1f669b03,169.97,CASH_OUT,19
TX_a295544ae0,C_4ae261e7,C_cc2941ec,4535.27,CASH_IN,41
TX_32d2488aed,C_70960536,C_6b46727f,2517.25,PAYMENT,50
TX_c7db505c7c,C_2dc1a113,C_ab566af3,4064.58,TRANSFER,19
TX_b7dee58e6a,C_7293a4ba,C_4c2b0095,1487.36,TRANSFER,14
TX_6565882a19,C_7edba194,C_ee221030,306.03,PAYMENT,81
TX_26d1f7ae0d,C_427fbe7c,C_98dd52cb,4788.2,CASH_IN,32
TX_2940529fd5,C_aa64af6d,C_2b87c9e0,4890.68,PAYMENT,84
TX_ff38acfd3e,C_c296a7eb,C_8b93f2b8,2867.43,CASH_OUT,6
TX_b0e4bb971a,C_27553fb6,C_530fa369,2965.92,CASH_OUT,91
TX_e92dbba23c,C_8c62b34f,C_e607780e,916.1,PAYMENT,78
TX_f8e90c87ba,C_20d06e78,C_8a4eed8e,4386.28,CASH_IN,30
TX_acb446840c,C_d7bfdbde,C_d446781b,843.14,TRANSFER,61
TX_b1487dae01,C_409643e6,C_95290da2,4264.33,PAYMENT,15
TX_1d6f3fc53b,C_74a2c284,C_56296262,1766.82,PAYMENT,66
TX_3d2d95a757,C_f7f554ef,C_4a2764b2,187.81,PAYMENT,19
TX_3dd162b585,C_7f0a892f,C_b851eee9,1323.38,TRANSFER,38
TX_72fb73c6e1,C_64b7784f,C_930b56b9,3674.92,CASH_OUT,76
TX_b254ce7b44,C_c8f23691,C_72c3e4ed,2025.66,PAYMENT,67
TX_bae1134e7b,C_cae3d16c,C_ba4b548d,2901.59,TRANSFER,42
TX_0e2389ce5e,C_8c62b34f,C_c5c79a1b,4114.71,TRANSFER,8
TX_bfb12142b7,C_0b527994,C_431cd29f,1731.11,PAYMENT,5
TX_a298c14b37,C_ccd5ab36,C_74b79f2e,2793.12,CASH_OUT,62
TX_b703dd2294,C_dc0bba23,C_bf1a9a01,3606.91,PAYMENT,95
TX_d32728487c,C_cae3d16c,C_f075d94d,4323.47,PAYMENT,10
TX_f22f777902,C_be1edccb,C_ce429ea4,776.29,PAYMENT,44
TX_7e1d8f64d1,C_b09054bd,C_a18df475,4415.11,CASH_IN,14
TX_7eb28d30bf,C_fc811f4b,C_8fe6bc5e,868.94,TRANSFER,99
TX_46ca785e0a,C_c43bfdc7,C_0554b84c,4227.26,CASH_OUT,98
TX_b0de3b6a61,C_b14beee6,C_edfe72b6,1976.09,CASH_OUT,67
TX_e9313502bc,C_92567a62,C_574af379,1849.32,PAYMENT,31
TX_ff4f496ac4,C_52630667,C_2b6197b4,1229.73,CASH_OUT,4
TX_96b4e4d301,C_832d8af1,C_92cde6fa,885.18,CASH_IN,45
TX_053154118b,C_2add0024,C_51b676f6,452.21,CASH_IN,49
TX_9d365babf0,C_dbeecf3a,C_82a98fc8,2541.28,CASH_IN,62
TX_9a72ac38b4,C_762e8fef,C_6ac340df,2403.18,PAYMENT,26
TX_92c056f403,C_d446781b,C_ba185f47,1857.92,CASH_IN,34
TX_f2d4f938b2,C_edfe72b6,C_27553fb6,580.67,PAYMENT,88
TX_bacb691bca,C_f5e1416d,C_1f5ded0f,1597.29,PAYMENT,98
TX_3221414d1e,C_1d0a8ac6,C_f14dc870,4862.96,TRANSFER,18
TX_0dba68f5f0,C_c7158612,C_fa66ccdd,4529.14,TRANSFER,38
TX_f33ba9f4f4,C_4384a401,C_1420384c,2021.57,PAYMENT,20
TX_6ba884662c,C_338d210c,C_defd05a9,1137.94,PAYMENT,20
TX_c6123eeb9a,C_51b676f6,C_3b67d35f,3738.78,CASH_OUT,73
TX_dce57ecfe7,C_0f1f29dd,C_c1b99667,3251.34,TRANSFER,97
TX_1a738a7d9a,C_ce43e8ac,C_920a8ff5,4967.0,TRANSFER,34
TX_c87c1e3998,C_1e13c374,C_356e8b99,4706.39,TRANSFER,73
TX_8c82aa574f,C_fe4d6b01,C_c9645ede,2133.69,CASH_OUT,52
TX_8fc5a74b32,C_73b8be0a,C_54bff61b,2184.15,PAYMENT,46
TX_55caf05c29,C_e497ce8c,C_50aaecfc,1772.27,CASH_OUT,16
TX_86d0a4c049,C_3b67d35f,C_794b6026,124.43,CASH_OUT,75
TX_7f506c7e5e,C_9e44afec,C_0e2a5bc6,4306.68,PAYMENT,74
TX_b7c92371af,C_7010274c,C_ee8fae14,2298.45,PAYMENT,5
TX_414095bc78,C_f7c7bad7,C_ea991c22,1099.47,CASH_IN,100
TX_fa090b5b24,C_fd447331,C_ba1c41f1,4189.97,CASH_OUT,93
TX_9a76739328,C_4f5b7db7,C_bee8e095,2967.68,CASH_OUT,28
TX_b82f2ba1c0,C_7a9e7870,C_e73a82e5,751.79,CASH_OUT,1
TX_d1816fcf81,C_11e0fd73,C_f61399d8,348.4,PAYMENT,99
TX_08d7d46fc0,C_407b491b,C_29a67745,1729.16,CASH_OUT,73
TX_bd49ac200f,C_61de1adf,C_ba64eefa,4143.66,CASH_OUT,55
TX_690e00468a,C_0554b84c,C_ff104de4,1643.99,CASH_OUT,83
TX_d3bf6ad519,C_f9233004,C_1c57ac60,4816.38,PAYMENT,10
TX_594ae8cd4f,C_67350215,C_af2f10de,319.16,CASH_OUT,63
TX_a9b9dbaa77,C_cffd4cc8,C_4a2a50bf,1298.15,CASH_IN,91
TX_7988d6a923,C_87fa8a08,C_24c15d4f,4946.79,CASH_OUT,25
TX_f15e068990,C_9a2fb700,C_8d5c66a3,4452.4,TRANSFER,98
TX_b9298d82aa,C_e1af7f63,C_3c7bba6c,4013.32,CASH_OUT,91
TX_45276c74ba,C_d446781b,C_87aa6172,805.35,PAYMENT,10
TX_0bbc97bd34,C_ca903717,C_3997193a,4353.47,CASH_OUT,76
TX_b90fee8c0d,C_7a9e7870,C_553eeca8,2938.6,PAYMENT,46
TX_a839a6ec47,C_9c6db415,C_b4e7322b,397.58,PAYMENT,20
TX_ac1979d2d6,C_47997d0f,C_d6bed867,4775.35,PAYMENT,53
TX_bc7680d32a,C_e1f0ef2e,C_51e56c51,998.82,CASH_IN,42
TX_ba576df13a,C_39a94332,C_50f0dc40,177.64,CASH_OUT,44
TX_10774f802a,C_13f87543,C_98dd52cb,232.27,CASH_OUT,93
TX_78c9d34b5e,C_ba185f47,C_acc2b5dc,2676.95,TRANSFER,69
TX_2fc9abcc73,C_1f421665,C_fa8676b8,1904.52,PAYMENT,97
TX_c98f3ca810,C_d5741eca,C_d8de9573,2103.35,TRANSFER,56
TX_2ae1cee309,C_dae7b9bc,C_f7b9ae44,1758.22,CASH_OUT,13
TX_b3f30e33ff,C_c9645ede,C_43d731f2,2205.1,TRANSFER,92
TX_a166966fa4,C_ec1edc91,C_c436f07d,4681.79,CASH_IN,96
TX_a81c278607,C_8dd0d6fb,C_c9645ede,131.91,CASH_IN,20
TX_dd6037d19b,C_f4870403,C_4495c2d5,4375.78,PAYMENT,69
TX_5ce90ca2c8,C_771318d7,C_97f90949,3102.26,PAYMENT,76
TX_f2a16313cb,C_efd4a407,C_903c18f4,2092.68,PAYMENT,90
TX_e5b130760d,C_044574ca,C_988253c7,1511.91,CASH_IN,38
TX_e28f9233c5,C_d70809a8,C_f7b9ae44,4779.34,PAYMENT,84
TX_aa20667586,C_dc0bba23,C_d4a71bce,4915.04,CASH_IN,7
TX_f1ef4dcf51,C_ef4c6ae5,C_f075d94d,827.59,CASH_OUT,42
TX_eda3565fd1,C_f9f5dec3,C_31d48c1d,4790.02,PAYMENT,2
TX_f3fbcb56bc,C_52630667,C_56296262,4679.74,CASH_OUT,82
TX_cb096cd50a,C_1e34a9f0,C_8c62b34f,1218.2,CASH_OUT,97
TX_e0a12cdf71,C_334cb8db,C_7af979f8,4604.74,PAYMENT,44
TX_43400722e4,C_5ec7b46e,C_762e8fef,514.44,TRANSFER,37
TX_0ba00acd28,C_3af5ec84,C_cc53654b,4736.9,TRANSFER,94
TX_31c628a313,C_c9645ede,C_842626ea,4735.35,PAYMENT,68
TX_52e940833d,C_2fab7427,C_e0d59247,2796.28,TRANSFER,24
TX_2e0cf928a3,C_faef589f,C_0c368b77,1439.94,PAYMENT,71
TX_f0d5993744,C_a7f1cebf,C_8b343ffb,1826.76,PAYMENT,63
TX_e4a421e12f,C_3fa546a8,C_932ec1d2,4347.92,TRANSFER,90
TX_fb27f3e9f7,C_ccd5ab36,C_79d29626,2604.15,CASH_OUT,3
TX_59e9a09cb6,C_14d3a318,C_58cce9a2,580.78,CASH_OUT,78
TX_73574d530e,C_fd1493a2,C_67350215,1051.29,TRANSFER,17
TX_15dd334744,C_cefc5fcf,C_80abfa9a,2624.48,CASH_OUT,6
TX_d1dbb67784,C_733d23fa,C_82ac2902,2767.29,PAYMENT,87
TX_4aea6a1f8d,C_9c5597f2,C_24635d7d,566.31,TRANSFER,12
TX_a40721455a,C_92cde6fa,C_6b8b995d,3274.65,CASH_OUT,85
TX_b72b7100ce,C_4d11f94b,C_598b6845,3823.49,TRANSFER,26
TX_11a0bbfe0a,C_78217998,C_a6bb53b9,844.12,TRANSFER,1
TX_f5958d0892,C_9340e40b,C_ffd8ee19,2551.53,CASH_IN,85
TX_fdbf7f71e9,C_b8f6c3ef,C_458ceca1,1825.0,TRANSFER,68
TX_4d0b09e699,C_30f117ed,C_e8460b96,3267.34,CASH_IN,7
TX_dbc2d13f8b,C_8b429a7a,C_5f7128a1,2606.44,PAYMENT,81
TX_6a35d2ebc7,C_dbd9a483,C_3ff3fa2f,13.46,PAYMENT,82
TX_38f8f8658c,C_ca93a835,C_93193d21,4627.83,TRANSFER,75
TX_36c8310e1f,C_d7bda9ae,C_384f3555,21.44,TRANSFER,74
TX_a831290113,C_395bedfc,C_866c5513,4481.59,TRANSFER,29
TX_1e882f613f,C_1c0ce192,C_13772323,2130.74,TRANSFER,62
TX_89d3462add,C_37425e0a,C_03fd1c8a,2654.39,PAYMENT,60
TX_9095976625,C_0fe06e3e,C_d3fbc5a6,2931.1,CASH_IN,35
TX_9974aaa492,C_e4935c36,C_e1537cc1,704.23,PAYMENT,51
TX_8e8fb16d3f,C_249018db,C_d4a71bce,2583.21,TRANSFER,74
TX_a62ec66537,C_aa7307a9,C_acc2b5dc,2316.48,PAYMENT,72
TX_e202a26db5,C_25f7c466,C_13666bbf,3334.15,CASH_OUT,7
TX_2697dfd4dc,C_aaaab5b2,C_d8de9573,3104.61,PAYMENT,64
TX_0dd5ee05b3,C_73a2a7ed,C_0c210359,4746.35,PAYMENT,25
TX_bde75e729e,C_1337eb39,C_dbcf2f0b,1682.69,CASH_IN,74
TX_9aa3bbc77c,C_5d81900e,C_9d30d84f,3546.65,CASH_IN,82
TX_241c560968,C_90334627,C_860e4185,549.67,PAYMENT,53
TX_b951d6628c,C_24c15d4f,C_1aa7d602,4718.54,CASH_OUT,21
TX_94f89364fd,C_a8e78bea,C_29576d90,4259.32,TRANSFER,77
TX_3d25560dc5,C_c443e123,C_37763170,1978.09,CASH_OUT,49
TX_5cc825919a,C_b2dd1e4f,C_4ebc6f87,2065.13,CASH_IN,90
TX_5d4f0e534a,C_5ffd9944,C_f844ee31,2894.05,CASH_IN,30
TX_6d456ffcc7,C_f95ee65a,C_416c6865,2456.38,TRANSFER,2
TX_81bb0204ed,C_d64ccfde,C_132ea5f8,1588.58,CASH_OUT,69
TX_62c686030f,C_d4a71bce,C_50cb8950,2684.0,PAYMENT,33
TX_818bef7198,C_5ba3df22,C_f6ee2f1e,318.94,TRANSFER,23
TX_c518295212,C_154a988e,C_3c90af19,3210.22,PAYMENT,93
TX_ce4291d232,C_2f3b1ea2,C_1144c9e8,4545.12,PAYMENT,35
TX_ae37bf9b2d,C_cd5e3d6b,C_e7b01791,2640.96,PAYMENT,83
TX_c18c7823c2,C_b57dbf71,C_58cce9a2,3498.73,TRANSFER,47
TX_dab97278d7,C_e2406edb,C_cd5e3d6b,4870.07,PAYMENT,4
TX_05a6b18a5b,C_3333ffe3,C_96d2e291,3952.78,PAYMENT,67
TX_0ed7a9028d,C_6ec17795,C_6b46727f,588.78,CASH_IN,22
TX_bd410a612c,C_aa08f5dc,C_7b27ed69,2559.1,CASH_OUT,94
TX_f7dfd22b0f,C_bf4a8598,C_dbcf2f0b,1609.04,TRANSFER,4
TX_9286803292,C_dd76732e,C_80be679f,4684.58,TRANSFER,86
TX_8c91bc5c25,C_b364d3d6,C_90334627,235.87,CASH_OUT,79
TX_e65d77d75a,C_00b3b306,C_cd13f9e9,30.93,TRANSFER,88
TX_5ddec169f0,C_dae7b9bc,C_06088fc9,2323.04,CASH_IN,24
TX_61e685811a,C_76f966fd,C_409643e6,941.26,CASH_IN,18
TX_4d7b12b3e3,C_c17c0531,C_2d5db98c,4792.95,TRANSFER,44
TX_f827e201d3,C_b2dd1e4f,C_79d29626,3433.57,CASH_IN,22
TX_db5c0b160e,C_a5a6ac6d,C_ba64eefa,2840.01,PAYMENT,21
TX_c3048ea9ef,C_bf1a9a01,C_4d7f036c,1980.41,TRANSFER,44
TX_b7675c0a40,C_a650e3c1,C_58e5d237,2972.7,CASH_OUT,98
TX_e6ca036a1b,C_18c637fa,C_f51b368e,769.33,TRANSFER,37
TX_1385ea68fd,C_b57dbf71,C_79ae1503,4325.06,CASH_IN,97
TX_7b3d8ce1d1,C_4bf71b3c,C_c1b30bd8,1645.77,PAYMENT,49
TX_3303b506dd,C_860e4185,C_bd099b77,868.82,PAYMENT,69
TX_51fec2ae0a,C_29daba6a,C_79b01d87,3592.33,CASH_IN,60
TX_244c12ee38,C_36f70a04,C_cd612f86,1938.83,TRANSFER,65
TX_09b3652af4,C_f9834c9c,C_f9f5dec3,736.5,TRANSFER,72
TX_c5e2cd116b,C_bd099b77,C_d5741eca,3170.91,PAYMENT,74
TX_fabedfb30f,C_749face7,C_343948d6,1349.0,PAYMENT,16
TX_442b609eae,C_f4c41384,C_a2a0fc94,1418.42,TRANSFER,40
TX_4b7b47057b,C_860e4185,C_847a02fa,880.52,TRANSFER,70
TX_8fefb0a0e7,C_ba70f187,C_9b154c9a,454.23,PAYMENT,41
TX_50cc2e71a4,C_07a966dc,C_45136566,4669.37,PAYMENT,6
TX_b1f1ad3c41,C_11f52581,C_f075d94d,1961.87,PAYMENT,56
TX_d6fd89f682,C_fe4d6b01,C_35300595,2053.55,TRANSFER,51
TX_219f1fd525,C_187fb1e6,C_6a01ba7a,3552.09,TRANSFER,28
TX_87b0c48e43,C_9913ee88,C_2bd77cb1,4344.63,CASH_IN,66
TX_5f998b7595,C_4d11f94b,C_8c2f3efd,1494.13,TRANSFER,58
TX_3008c3120d,C_1f421665,C_ce58ae61,55.95,CASH_OUT,46
TX_4ed2e7b7b6,C_ba185f47,C_f5cff6c9,3148.18,CASH_IN,47
TX_c196b47d63,C_8458105f,C_80be679f,606.48,CASH_IN,16
TX_684ae367e1,C_821f75f2,C_df444137,856.8,PAYMENT,56
TX_b387ecf6a5,C_1c0ce192,C_c2f41799,909.28,PAYMENT,38
TX_df00588626,C_2624e4cf,C_1e34a9f0,2490.89,PAYMENT,43
TX_6bcd289d22,C_88f080d5,C_fcf6c802,434.63,TRANSFER,78
TX_a38496e1d6,C_1a173c28,C_08cf4a80,1438.22,PAYMENT,50
TX_5533bf7db2,C_a2a0fc94,C_6ec17795,2939.34,CASH_OUT,67
TX_997218da0e,C_ea81969e,C_b7b5fe5e,2278.58,PAYMENT,68
TX_ddba430e31,C_7339ec04,C_276cb553,3400.82,PAYMENT,55
TX_5dba91f8a3,C_8c4e3004,C_f3506d22,2754.08,CASH_IN,1
TX_a7f3fe45e9,C_fd50fff7,C_04f4de64,4087.34,PAYMENT,87
TX_dda6bc5471,C_cc667b7e,C_dbeecf3a,2581.37,TRANSFER,79
TX_d2d58b97e6,C_68842084,C_334c5cd1,4922.14,TRANSFER,10
TX_6abdf5ece7,C_c296a7eb,C_61de1adf,2691.08,CASH_IN,26
TX_885e5d2f7f,C_5f7128a1,C_077f65ba,3123.27,CASH_IN,52
TX_2c025a9ae0,C_cc3f430f,C_18c637fa,1474.79,CASH_IN,45
TX_d97b99f37f,C_3c30fca1,C_a6491380,4594.4,CASH_IN,86
TX_0c178954f7,C_a3fb369f,C_82ac2902,2918.17,CASH_IN,6
TX_9dcd730220,C_839e8f98,C_65bee92c,4046.29,CASH_OUT,6
TX_4d3cce5d39,C_2dc1a113,C_00e8cb40,818.93,CASH_IN,73
TX_d60c4d8725,C_988253c7,C_b39a1100,838.67,PAYMENT,29
TX_0d53ec35dc,C_86959300,C_ba70f187,1369.87,CASH_IN,100
TX_0817928dcb,C_cf66a159,C_9e44afec,2989.75,CASH_IN,82
TX_83d21355ee,C_932ec1d2,C_5977bee2,2402.3,PAYMENT,41
TX_d63d76f6bf,C_baa00a47,C_76f966fd,2873.45,CASH_OUT,80
TX_589354d9c4,C_842626ea,C_0d48fba6,4671.98,CASH_OUT,82
TX_d5575bee27,C_9c6db415,C_1bea8d80,3790.2,PAYMENT,25
TX_7cf47129fc,C_ca32e309,C_832d8af1,4984.25,CASH_OUT,42
TX_28a63e45fd,C_d7bda9ae,C_bc16586e,2677.1,PAYMENT,48
TX_e0e7027cf5,C_6c9af6ca,C_7820d76b,306.98,PAYMENT,37
TX_2b153dfa2e,C_7f0a892f,C_af4aa0c0,559.59,CASH_IN,85
TX_13d16123a0,C_d373883a,C_2b9add83,3523.39,CASH_OUT,88
TX_033fe044f2,C_8c5bd17e,C_e5a16bc7,3996.46,PAYMENT,85
TX_a952c06628,C_91f4d7ad,C_1826fd2b,2342.01,PAYMENT,65
TX_152f829ca3,C_a89739f8,C_ccfd17df,4792.12,PAYMENT,84
TX_63fe2a189c,C_617cd154,C_0e186157,4151.26,TRANSFER,78
TX_e223784282,C_2624e4cf,C_a4554f1a,731.18,CASH_OUT,82
TX_0d58c4f0ab,C_2b6197b4,C_ce9ec1e3,672.33,PAYMENT,21
TX_9f492d7a6e,C_e497ce8c,C_ee8fae14,3108.89,TRANSFER,44
TX_44eeca4ea6,C_8c2139ba,C_eabc1f92,4793.87,CASH_IN,13
TX_0493896418,C_cbd73633,C_dbd9a483,1978.15,TRANSFER,48
TX_835c3f396d,C_cce223a1,C_78038972,4899.88,PAYMENT,87
TX_4ecd6adeff,C_80abfa9a,C_794b6026,2466.62,CASH_IN,84
TX_f067beaa95,C_0f1f29dd,C_4a2a50bf,34.3,PAYMENT,81
TX_0cab7129a7,C_d827482f,C_a44183e3,1475.09,CASH_OUT,10
TX_e5d5f02a64,C_b4a4b115,C_7b339b2a,2631.64,CASH_OUT,58
TX_ceec305a85,C_8c2f3efd,C_3e294f3b,2487.67,CASH_OUT,45
TX_270a245e23,C_b2ae1cc1,C_0149b9f7,221.48,TRANSFER,47
TX_8916d2ca04,C_035d16c2,C_87aa6172,1536.77,CASH_IN,71
TX_97485d050a,C_a5a6ac6d,C_2bd77cb1,4303.26,PAYMENT,34
TX_140bb34b87,C_9a2fb700,C_87aa6172,940.7,CASH_IN,75
TX_bd9c89475b,C_dfcca004,C_639aa329,3505.29,PAYMENT,76
TX_ea8004c490,C_e3157f8a,C_aa6c637a,412.1,CASH_OUT,86
TX_c9fe5998d8,C_16ff2588,C_67b4280a,906.58,CASH_IN,14
TX_d79002913a,C_8c62b34f,C_984d25ac,2936.33,CASH_OUT,77
TX_688e81378d,C_20d06e78,C_8b93f2b8,122.12,CASH_IN,90
TX_d4bf68733e,C_3bcf80b0,C_2fab7427,1615.31,CASH_IN,44
TX_a542d93b54,C_617cd154,C_154a988e,4380.21,TRANSFER,41
TX_ecde713e09,C_25b937ea,C_573d417c,2191.8,TRANSFER,99
TX_caffadfb9e,C_ce429ea4,C_2c8ffd23,3530.5,CASH_OUT,3
TX_8ed37a9eeb,C_89bce055,C_53cd997e,2766.23,CASH_IN,57
TX_8468ef7312,C_e8d36805,C_8771ed1d,277.36,CASH_OUT,81
TX_ba30287a28,C_fd850150,C_2b9add83,3409.73,CASH_OUT,99
TX_be993d1eb2,C_5a7f3016,C_c1b99667,350.04,PAYMENT,43
TX_0c60d4fb2d,C_d64ccfde,C_e0accd11,964.62,TRANSFER,16
TX_c4adf5fdc9,C_3c90af19,C_f95ee65a,244.95,CASH_OUT,93
TX_a16f866c81,C_5a16b093,C_d47694db,2866.71,PAYMENT,12
TX_7c91d9d314,C_2f80df48,C_ba1c41f1,3230.43,PAYMENT,14
TX_97a4d1be1a,C_f61399d8,C_c1e3f481,3609.25,CASH_OUT,6
TX_c114ac353a,C_6c9af6ca,C_3bc8bad2,1071.35,CASH_OUT,31
TX_c754983db8,C_fca195fe,C_50cb8950,2907.12,PAYMENT,18
TX_960e9e4487,C_707c4b72,C_b14beee6,3734.96,PAYMENT,58
TX_783390022f,C_1bea8d80,C_6659e079,3677.01,CASH_OUT,44
TX_fdd4c7a8e7,C_3333ffe3,C_b81a286a,2263.18,TRANSFER,37
TX_70580fd85a,C_95290da2,C_b4e7322b,3538.67,PAYMENT,70
TX_817b3b5166,C_3427a396,C_70cac8fb,1119.39,TRANSFER,76
TX_b221fe4210,C_733d23fa,C_73b8be0a,3375.19,CASH_OUT,25
TX_daa73f7cf1,C_d80bab42,C_7c85e9c6,2520.62,CASH_OUT,2
TX_8c9456f992,C_8525d429,C_ab0b1d88,676.98,PAYMENT,12
TX_0bd425e6bb,C_5d23462e,C_8d5c66a3,1114.56,CASH_IN,100
TX_08520d3ea0,C_aa6c637a,C_14d3a318,44.11,CASH_IN,20
TX_1003daca68,C_49da327d,C_176c1e60,2556.16,PAYMENT,66
TX_1f7e2e7d48,C_c9d21a55,C_2b7d6882,3008.13,PAYMENT,1
TX_76be23820f,C_7fc97869,C_dff8a905,4234.69,PAYMENT,31
TX_9ae954593a,C_af4032dc,C_e00df9b0,244.74,TRANSFER,33
TX_02576877a0,C_fcf6c802,C_b0ef1404,2721.95,PAYMENT,20
TX_ffbfef2a1d,C_9fc6019c,C_3b063ddd,2418.19,CASH_IN,71
TX_d33f9051b5,C_8c3d547a,C_52851b6e,34.87,TRANSFER,35
TX_e512ed8460,C_32d975ce,C_ba185f47,3063.24,TRANSFER,97
TX_813f46d342,C_3427a396,C_11af1526,1191.89,CASH_OUT,47
TX_aa49cdcf23,C_461bae0d,C_73b8be0a,1216.06,PAYMENT,15
TX_dba876bb5c,C_bcec6dc3,C_7edba194,3319.62,CASH_OUT,41
TX_5e38be0e1f,C_e0accd11,C_f56a63ff,2083.44,TRANSFER,6
TX_4ff9eecc2c,C_f56a63ff,C_f1862f6b,1673.38,CASH_OUT,64
TX_eeedaa5697,C_b20ab935,C_ff104de4,2919.8,CASH_IN,27
TX_082beb7639,C_78010ab3,C_5d23462e,1770.75,CASH_OUT,87
TX_567f251ce1,C_771318d7,C_431cd29f,4922.53,PAYMENT,80
TX_1bc53af750,C_1493c3cc,C_79d29626,70.22,CASH_OUT,71
TX_95ed68e02d,C_efd4a407,C_b8f8747d,2571.69,CASH_OUT,49
TX_41d13f8972,C_c7158612,C_ce58ae61,3037.88,TRANSFER,92
TX_e46ecdaaa1,C_4b29b490,C_35300595,2432.6,PAYMENT,86
TX_1d03c0dd8d,C_11f52581,C_704cf183,3511.95,CASH_OUT,13
TX_5f23f37622,C_5e7c7fb3,C_43d731f2,1757.88,CASH_OUT,7
TX_3bed93a655,C_bc308a69,C_ee8fae14,2121.84,CASH_OUT,57
TX_a7c0259ab0,C_467795ae,C_11f52581,1496.55,PAYMENT,67
TX_cf5128ae2e,C_9f3c53b6,C_4aecc470,4837.45,CASH_OUT,95
TX_94f9d98e3c,C_778c5955,C_3f386bba,1846.89,TRANSFER,76
TX_91a87a53c3,C_acf98054,C_b3f6223c,3561.67,CASH_IN,64
TX_6343e80999,C_f23c6375,C_c9a4b384,4638.1,CASH_OUT,46
TX_3ea8f14a8b,C_25a2718e,C_f539d59f,3017.85,PAYMENT,65
TX_349c2d4111,C_3af5ec84,C_0fd4f6e8,433.97,CASH_IN,57
TX_afefdb75d6,C_639aa329,C_52851b6e,195.28,CASH_IN,94
TX_960d3c2ff9,C_b51cb849,C_e1f0ef2e,1818.32,CASH_OUT,85
TX_b2ec66a29d,C_25a2718e,C_418834b8,359.76,CASH_OUT,70
TX_dc7034ccee,C_7fc97869,C_176c1e60,2034.75,CASH_IN,79
TX_d8e9f7bf1b,C_961bffe8,C_8c5bd17e,4454.95,CASH_OUT,34
TX_9081ba6ff3,C_5c77adc7,C_48d10de2,4728.6,CASH_IN,65
TX_dac212844d,C_95290da2,C_f42804e5,4376.14,TRANSFER,74
TX_d68252b1b0,C_b7045291,C_62c082ff,3192.33,PAYMENT,66
TX_556bff26d8,C_7fd0d038,C_9fc6019c,4001.25,PAYMENT,67
TX_e8c6ebab4f,C_dee1993c,C_1a173c28,4431.81,CASH_OUT,62
TX_6d73daf941,C_51e9d618,C_3f386bba,2705.1,TRANSFER,87
TX_1c333f0da0,C_921c95dc,C_9f3c53b6,3801.96,CASH_IN,52
TX_774c236996,C_3da7223c,C_11976b56,850.06,CASH_IN,46
TX_ec3fb0c674,C_35300595,C_9db75acb,1095.62,PAYMENT,73
TX_cf0ea7a138,C_657cf1f2,C_4bf71b3c,2122.65,PAYMENT,6
TX_d7769b89bc,C_358f8994,C_d4a71bce,780.87,TRANSFER,1
TX_24a8cacd26,C_334cb8db,C_f6ee2f1e,2122.45,PAYMENT,58
TX_1ae2309fd4,C_a90ea5fd,C_9a2fb700,291.41,CASH_OUT,45
TX_15025655dc,C_16a74b6d,C_54f28ce4,511.58,TRANSFER,25
TX_d644a77570,C_16a74b6d,C_ce1a9f41,3965.53,CASH_OUT,13
TX_d27e4e18dc,C_98dd52cb,C_677cb521,3237.68,TRANSFER,35
TX_952ff407f4,C_2536cbf6,C_f61399d8,2360.42,TRANSFER,32
TX_ca0bd1bb9b,C_c7ac86ae,C_150c8e0f,175.74,CASH_OUT,8
TX_77f3baffee,C_3c7bba6c,C_6029823a,987.15,TRANSFER,24
TX_101c0d79eb,C_fa3f0722,C_a695889a,1179.5,PAYMENT,56
TX_4befa23e0b,C_c1808a21,C_fd850150,3680.41,PAYMENT,94
TX_d71e57c30a,C_559f0543,C_ba1c41f1,180.55,CASH_IN,53
TX_3017965432,C_19ad1953,C_5a7f3016,3115.39,TRANSFER,32
TX_db91250480,C_62fdc768,C_1aa7d602,4915.03,PAYMENT,20
TX_2184a47d43,C_821f75f2,C_4d0c3614,2368.25,CASH_IN,8
TX_cd1a042d57,C_0e7c7698,C_3464e49a,902.06,PAYMENT,14
TX_6d7873694b,C_70cac8fb,C_7f0a892f,1187.89,CASH_IN,75
TX_bacfecc867,C_99ff20bb,C_d8f88136,4288.43,CASH_OUT,73
TX_aa0d8a70f4,C_e2f2e00b,C_aaae8f87,956.07,TRANSFER,68
TX_989077cdb9,C_14120b00,C_fdd7b0c4,2459.27,TRANSFER,94
TX_375889a299,C_fd1493a2,C_ee7aa523,2244.43,CASH_IN,13
TX_99e0ecfd1c,C_32b4d41a,C_aa08f5dc,1776.55,CASH_IN,32
TX_bedea07173,C_56c448cc,C_3bc8bad2,3801.18,CASH_OUT,46
TX_2051f829f2,C_4d11f94b,C_fa8676b8,1076.54,PAYMENT,96
TX_64543ebba4,C_d827482f,C_657cf1f2,3470.14,CASH_IN,48
TX_1074651b79,C_bf01094a,C_0fe06e3e,3288.29,CASH_OUT,40
TX_239203ac3a,C_742974cb,C_355a2b4a,4283.07,PAYMENT,33
TX_463c5b6355,C_ea81969e,C_d8d36531,184.08,CASH_IN,63
TX_4635f3f9b8,C_53e4c27c,C_14154214,4105.93,TRANSFER,14
